127.0.0.1 - - [29/Jun/2020:21:43:57 +0900] "GET / HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:44:52 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4084
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:44:53 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:44:56 +0900] "GET /BBS/login.jsp HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:45:09 +0900] "POST /BBS/loginAction.jsp HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:45:09 +0900] "POST /BBS/loginAction.jsp HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:45:09 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4042
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:45:13 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3410
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:47:00 +0900] "GET /BBS/bbsLife.jsp HTTP/1.1" 200 3368
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:47:03 +0900] "GET /BBS/bbsAnimal.jsp HTTP/1.1" 200 3364
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:47:06 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3278
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:47:08 +0900] "GET /BBS/writePlant.jsp HTTP/1.1" 200 3237
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:47:13 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:54:14 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:54:36 +0900] "GET /BBS/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:54:44 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:54:50 +0900] "GET /BBS/writePlantAction.jsp HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:55:52 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4042
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:55:53 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6925
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:55:56 +0900] "GET /BBS/write.jsp HTTP/1.1" 200 2901
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:55:59 +0900] "POST /BBS/writeAction.jsp HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:55:59 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6929
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:56:07 +0900] "GET /BBS/bbs.jsp?pageNumber=2 HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:56:17 +0900] "GET /BBS/viewEtc.jsp?bbsID=3 HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:09 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6899
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:12 +0900] "GET /BBS/view.jsp?bbsID=3 HTTP/1.1" 200 2955
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:19 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6899
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:26 +0900] "GET /BBS/view.jsp?bbsID=19 HTTP/1.1" 200 3169
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:29 +0900] "GET /BBS/update.jsp?bbsID=19 HTTP/1.1" 200 2994
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:33 +0900] "POST /BBS/updateAction.jsp?bbsID=19 HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:57:33 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6899
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:59:25 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6899
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:59:27 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 6899
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:59:36 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 7076
0:0:0:0:0:0:0:1 - - [29/Jun/2020:21:59:39 +0900] "GET /BBS/view.jsp?bbsID=19 HTTP/1.1" 200 3169
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:02:36 +0900] "GET /BBS/deleteAction.jsp?bbsID=19 HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:02:38 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 7216
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:03:06 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3278
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:04:17 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:04:58 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:07:24 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3278
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:07:25 +0900] "GET /BBS/writePlant.jsp HTTP/1.1" 200 3237
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:07:28 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:09:23 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:09:47 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:11:16 +0900] "GET /BBS/bbsPlant.jsp HTTP/1.1" 200 3278
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:11:19 +0900] "GET /BBS/writePlant.jsp HTTP/1.1" 200 3237
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:11:21 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:13:14 +0900] "GET /BBS/writePlant.jsp HTTP/1.1" 200 3237
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:13:18 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:14:58 +0900] "GET /BBS/writePlant.jsp HTTP/1.1" 200 3237
0:0:0:0:0:0:0:1 - - [29/Jun/2020:22:15:01 +0900] "POST /BBS/writePlantAction.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:14 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4084
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:18 +0900] "GET /BBS/login.jsp HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:24 +0900] "POST /BBS/loginAction.jsp HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:24 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4042
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:28 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3325
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:31 +0900] "GET /BBS/writeInsect.jsp HTTP/1.1" 200 3254
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:02:34 +0900] "POST /BBS/writeInsectAction.jsp HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:04:53 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3325
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:04:55 +0900] "GET /BBS/writeInsect.jsp HTTP/1.1" 200 3254
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:04:59 +0900] "POST /BBS/writeInsectAction.jsp HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:14:08 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4042
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:14:13 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3325
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:14:15 +0900] "GET /BBS/writeInsect.jsp HTTP/1.1" 200 3254
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:14:21 +0900] "POST /BBS/writeInsectAction.jsp HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:19:12 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 4042
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:19:16 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3325
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:19:19 +0900] "GET /BBS/writeInsect.jsp HTTP/1.1" 200 3254
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:19:23 +0900] "POST /BBS/writeInsectAction.jsp HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:22:57 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3325
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:22:59 +0900] "GET /BBS/writeInsect.jsp HTTP/1.1" 200 3254
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:23:04 +0900] "POST /BBS/writeInsectAction.jsp HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [29/Jun/2020:23:31:50 +0900] "GET /BBS/bbsInsect.jsp HTTP/1.1" 200 3325
